# galaxy time_passed orb_a mass orb_ecc gw_strain gw_freq id_num
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.471580008655165805e+01 9.999999899999999498e-01 3.288984303185259891e-17 6.312030484748895696e-04 4.300000000000000000e+01
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.146614881916095463e+01 0.000000000000000000e+00 2.562686565219853156e-17 6.312030382189418943e-04 4.700000000000000000e+01
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.075248581656873093e+01 0.000000000000000000e+00 2.403182736447459314e-17 6.312030359666109770e-04 5.900000000000000000e+01
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.595721380264032518e+01 0.000000000000000000e+00 5.801442710898237813e-17 6.312030839529563430e-04 6.200000000000000000e+01
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.160773994077786142e+01 0.000000000000000000e+00 4.829334341135016700e-17 6.312030702259531934e-04 7.700000000000000000e+01
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.699370328308376088e+01 0.000000000000000000e+00 6.033098342052378146e-17 6.312030872241322079e-04 8.400000000000000000e+01
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.263611717821314429e+01 0.000000000000000000e+00 2.824174736823358362e-17 6.312030419113794175e-04 8.800000000000000000e+01
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.764386748527486048e+01 9.999999899999999498e-01 8.413412497366111294e-17 6.312031208362048600e-04 9.600000000000000000e+01
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.577238907744446550e+01 9.999999899999999498e-01 5.760134343524090588e-17 6.312030833696466838e-04 9.700000000000000000e+01
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.322242959570854914e+01 0.000000000000000000e+00 2.955215684662068026e-17 6.312030437617900842e-04 1.010000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.215106255938122004e+01 0.000000000000000000e+00 2.715764928436903536e-17 6.312030403805399432e-04 1.030000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.147235512059431528e+01 9.999999899999999498e-01 4.799075804230174250e-17 6.312030697986767067e-04 1.060000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.201116858902587836e+01 0.000000000000000000e+00 2.684498596959628609e-17 6.312030399390324356e-04 1.070000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.544604582997691011e+01 0.000000000000000000e+00 3.452194381202048418e-17 6.312030507795559015e-04 1.100000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.090062165130646932e+01 0.000000000000000000e+00 2.436291126121410717e-17 6.312030364341299042e-04 1.110000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.911749809362518349e+01 9.999999899999999498e-01 6.507766961891042022e-17 6.312030939268595568e-04 1.200000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.079478161116601065e+01 0.000000000000000000e+00 2.412635855277249344e-17 6.312030361000971895e-04 1.250000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.461713730924622112e+01 0.000000000000000000e+00 3.266933151647527833e-17 6.312030481635082235e-04 1.260000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.086288480471777973e+01 0.000000000000000000e+00 2.427856933108755438e-17 6.312030363150318134e-04 1.280000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.090314134741150198e+01 9.999999899999999498e-01 2.436854278721754665e-17 6.312030364420819850e-04 1.330000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.139283334909982770e+01 9.999999899999999498e-01 4.781302670928000017e-17 6.312030695477047204e-04 1.340000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.540749135821491933e+01 9.999999899999999498e-01 5.678579621864079391e-17 6.312030822180241581e-04 1.390000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.755106059558109877e+01 9.999999899999999498e-01 8.392670135569902143e-17 6.312031205433050410e-04 1.510000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.066138345795241094e+01 0.000000000000000000e+00 2.382821340483923100e-17 6.312030356790905355e-04 1.660000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.625452813282817743e+01 0.000000000000000000e+00 5.867892530200094687e-17 6.312030848912846426e-04 1.810000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.309328885208655713e+01 0.000000000000000000e+00 2.926352701441576961e-17 6.312030433542199477e-04 1.880000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.065000175293309681e+01 0.000000000000000000e+00 2.380277527062416857e-17 6.312030356431697249e-04 1.910000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.199004294728476339e+01 9.999999899999999498e-01 2.679777011637511504e-17 6.312030398723596399e-04 1.930000000000000000e+02
3.100000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.035517136959398954e+01 0.000000000000000000e+00 2.314382875570398463e-17 6.312030347126806407e-04 1.990000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.147744332304646342e+01 9.999999899999999498e-01 2.565210889180238613e-17 6.312030382545876428e-04 0.000000000000000000e+00
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.259280156173212539e+01 0.000000000000000000e+00 2.814493687502903212e-17 6.312030417746747508e-04 4.000000000000000000e+00
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.371921667907125553e+01 0.000000000000000000e+00 3.066247701913192501e-17 6.312030453296575564e-04 8.000000000000000000e+00
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.051850861868057052e+01 0.000000000000000000e+00 2.350888784421431192e-17 6.312030352281755140e-04 2.300000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.463703463789019565e+01 0.000000000000000000e+00 3.271380208795329607e-17 6.312030482263044544e-04 2.400000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.170462852375825591e+01 9.999999899999999498e-01 4.850988960622602114e-17 6.312030705317349605e-04 3.100000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.249381581410559328e+01 9.999999899999999498e-01 2.792370352264809738e-17 6.312030414622742547e-04 3.600000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.012347976242662817e+01 0.000000000000000000e+00 2.262599753644694238e-17 6.312030339814585916e-04 3.700000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.711865620685069445e+01 0.000000000000000000e+00 3.826023156236505519e-17 6.312030560583389545e-04 3.900000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.485399662650727848e+01 0.000000000000000000e+00 3.319871259032032703e-17 6.312030489110398174e-04 4.000000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.159400679867091455e+01 0.000000000000000000e+00 2.591262850160656249e-17 6.312030386224636198e-04 4.700000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.254215417797200516e+01 9.999999899999999498e-01 2.803173986668594345e-17 6.312030416148308246e-04 5.500000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.212697403575822719e+01 0.000000000000000000e+00 2.710381138394348192e-17 6.312030403045161206e-04 5.900000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.469872869498458812e+01 9.999999899999999498e-01 3.285168843568542078e-17 6.312030484210118773e-04 6.400000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.220269609794052812e+01 0.000000000000000000e+00 2.727305035052015571e-17 6.312030405434961803e-04 7.500000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.221188718135372930e+01 0.000000000000000000e+00 2.729359244108226462e-17 6.312030405725032505e-04 8.200000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.518477699799537817e+01 0.000000000000000000e+00 3.393800741958124921e-17 6.312030499549876232e-04 8.300000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.469509985607629865e+01 9.999999899999999498e-01 3.284357797307019442e-17 6.312030484095592330e-04 8.700000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.323085135392967260e+01 0.000000000000000000e+00 2.957097949387276716e-17 6.312030437883693005e-04 8.800000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.171212477012316633e+01 9.999999899999999498e-01 2.617662241296499059e-17 6.312030389952457202e-04 9.600000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.284734774714038252e+01 9.999999899999999498e-01 5.106386957774373996e-17 6.312030741381735675e-04 9.900000000000000000e+01
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.751465196127076496e+01 0.000000000000000000e+00 3.914528292043958885e-17 6.312030573081072555e-04 1.120000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.016650238273834894e+01 9.999999899999999498e-01 2.272215318141626268e-17 6.312030341172385423e-04 1.180000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.248887577987254716e+01 0.000000000000000000e+00 5.026268394280244289e-17 6.312030730068308266e-04 1.240000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.271168825081564790e+01 0.000000000000000000e+00 2.841064887321444286e-17 6.312030421498827535e-04 1.250000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.060994269779877897e+01 9.999999899999999498e-01 2.371324319971077555e-17 6.312030355167428611e-04 1.270000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.210503860743189897e+01 0.000000000000000000e+00 2.705478565599221699e-17 6.312030402352875351e-04 1.390000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.129100736558382501e+01 0.000000000000000000e+00 2.523542414047100193e-17 6.312030376661929669e-04 1.510000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.825030993837864912e+01 0.000000000000000000e+00 8.548952529300458112e-17 6.312031227501459793e-04 1.530000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.447867355198840045e+01 9.999999899999999498e-01 7.705990910105904572e-17 6.312031108468072046e-04 1.560000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.012841154243905351e+01 0.000000000000000000e+00 2.263702007492693328e-17 6.312030339970232896e-04 1.740000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.222309544541780824e+01 0.000000000000000000e+00 2.731864293459968174e-17 6.312030406078768642e-04 1.770000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.284048647330119586e+01 0.000000000000000000e+00 2.869851316941402087e-17 6.312030425563720489e-04 1.920000000000000000e+02
3.200000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.328657051694305835e+01 0.000000000000000000e+00 2.969551193985530089e-17 6.312030439642198456e-04 1.960000000000000000e+02
3.200000000000000000e+01 2.000000000000000000e+05 2.566968873735115952e+00 1.158466027822236022e+01 0.000000000000000000e+00 2.817047256045240797e-18 1.534751890489907396e-04 3.670000000000000000e+02
3.200000000000000000e+01 4.000000000000000000e+05 3.703255632849774770e+01 1.228412326097821250e+01 0.000000000000000000e+00 6.728495125761885097e-21 2.800873820426002568e-06 3.710000000000000000e+02
3.200000000000000000e+01 4.100000000000000000e+05 3.695321169736629940e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.740267837002256638e-19 2.809899567066208118e-06 3.710000000000000000e+02
3.200000000000000000e+01 4.200000000000000000e+05 3.687335487006831869e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.735885442063271781e-19 2.819032629893371703e-06 3.710000000000000000e+02
3.200000000000000000e+01 4.300000000000000000e+05 3.679297807919714103e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.731470120963946346e-19 2.828275229044860476e-06 3.710000000000000000e+02
3.200000000000000000e+01 4.400000000000000000e+05 3.671207337085017031e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.727021362693567291e-19 2.837629650435560786e-06 3.710000000000000000e+02
3.200000000000000000e+01 4.500000000000000000e+05 3.663063259847447739e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.722538644237425714e-19 2.847098248304561093e-06 3.710000000000000000e+02
3.200000000000000000e+01 4.600000000000000000e+05 3.654864741645310033e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.718021430194338721e-19 2.856683447883987610e-06 3.710000000000000000e+02
3.200000000000000000e+01 4.700000000000000000e+05 3.646610927341862407e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.713469172389999730e-19 2.866387748196976470e-06 3.710000000000000000e+02
3.200000000000000000e+01 4.800000000000000000e+05 3.638300940527992111e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.708881309465041311e-19 2.876213724992279517e-06 3.710000000000000000e+02
3.200000000000000000e+01 4.900000000000000000e+05 3.629933882794701105e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.704257266455301876e-19 2.886164033823465813e-06 3.710000000000000000e+02
3.200000000000000000e+01 5.000000000000000000e+05 3.621508832973811565e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.699596454349774671e-19 2.896241413281255268e-06 3.710000000000000000e+02
3.200000000000000000e+01 5.100000000000000000e+05 3.613024846345191321e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.694898269631504605e-19 2.906448688388094232e-06 3.710000000000000000e+02
3.200000000000000000e+01 5.200000000000000000e+05 3.604480953808701571e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.690162093805402221e-19 2.916788774164703764e-06 3.710000000000000000e+02
3.200000000000000000e+01 5.300000000000000000e+05 3.595876161018944828e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.685387292895891838e-19 2.927264679379052539e-06 3.710000000000000000e+02
3.200000000000000000e+01 5.400000000000000000e+05 3.587209447480776703e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.680573216936567076e-19 2.937879510488889910e-06 3.710000000000000000e+02
3.200000000000000000e+01 5.500000000000000000e+05 3.578479765603403706e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.675719199426543203e-19 2.948636475789830155e-06 3.710000000000000000e+02
3.200000000000000000e+01 5.600000000000000000e+05 3.569686039710754244e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.670824556775535091e-19 2.959538889781786565e-06 3.710000000000000000e+02
3.200000000000000000e+01 5.700000000000000000e+05 3.560827165005654393e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.665888587713640574e-19 2.970590177767544656e-06 3.710000000000000000e+02
3.200000000000000000e+01 5.800000000000000000e+05 3.551902006485167362e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.660910572690199936e-19 2.981793880698212872e-06 3.710000000000000000e+02
3.200000000000000000e+01 5.900000000000000000e+05 3.542909397804292837e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.655889773231192052e-19 2.993153660281461028e-06 3.710000000000000000e+02
3.200000000000000000e+01 6.000000000000000000e+05 3.533848140085013512e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.650825431282194719e-19 3.004673304369576508e-06 3.710000000000000000e+02
3.200000000000000000e+01 6.100000000000000000e+05 3.524717000667482125e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.645716768516336399e-19 3.016356732645711211e-06 3.710000000000000000e+02
3.200000000000000000e+01 6.200000000000000000e+05 3.515514711799907843e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.640562985610554856e-19 3.028208002628087729e-06 3.710000000000000000e+02
3.200000000000000000e+01 6.300000000000000000e+05 3.506239969263472744e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.635363261498789896e-19 3.040231316013435441e-06 3.710000000000000000e+02
3.200000000000000000e+01 6.400000000000000000e+05 3.496891430928329925e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.630116752579545043e-19 3.052431025382650928e-06 3.710000000000000000e+02
3.200000000000000000e+01 6.500000000000000000e+05 3.487467715236466148e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.624822591897279689e-19 3.064811641293435562e-06 3.710000000000000000e+02
3.200000000000000000e+01 6.600000000000000000e+05 3.477967399606898624e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.619479888285329816e-19 3.077377839786671832e-06 3.710000000000000000e+02
3.200000000000000000e+01 6.700000000000000000e+05 3.468389018758344378e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.614087725466985981e-19 3.090134470335467570e-06 3.710000000000000000e+02
3.200000000000000000e+01 6.800000000000000000e+05 3.458731062944139723e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.608645161118099870e-19 3.103086564268144749e-06 3.710000000000000000e+02
3.200000000000000000e+01 6.900000000000000000e+05 3.448991976093790868e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.603151225884833072e-19 3.116239343699046560e-06 3.710000000000000000e+02
3.200000000000000000e+01 7.000000000000000000e+05 3.439170153855123147e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.597604922359199083e-19 3.129598231003851572e-06 3.710000000000000000e+02
3.200000000000000000e+01 7.100000000000000000e+05 3.429263941530513193e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.592005224001466987e-19 3.143168858879211028e-06 3.710000000000000000e+02
3.200000000000000000e+01 7.200000000000000000e+05 3.419271631900205222e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.586351074017845999e-19 3.156957081029893983e-06 3.710000000000000000e+02
3.200000000000000000e+01 7.300000000000000000e+05 3.409191462925139149e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.580641384179444564e-19 3.170968983530396403e-06 3.710000000000000000e+02
3.200000000000000000e+01 7.400000000000000000e+05 3.399021615321139222e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.574875033588854738e-19 3.185210896912048807e-06 3.710000000000000000e+02
3.200000000000000000e+01 7.500000000000000000e+05 3.388760209995638206e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.569050867386837274e-19 3.199689409031191201e-06 3.710000000000000000e+02
3.200000000000000000e+01 7.600000000000000000e+05 3.378405305337406617e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.563167695395158265e-19 3.214411378778966721e-06 3.710000000000000000e+02
3.200000000000000000e+01 7.700000000000000000e+05 3.367954894348960693e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.557224290692913811e-19 3.229383950698776306e-06 3.710000000000000000e+02
3.200000000000000000e+01 7.800000000000000000e+05 3.357406901610472971e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.551219388126425497e-19 3.244614570583489176e-06 3.710000000000000000e+02
3.200000000000000000e+01 7.900000000000000000e+05 3.346759180063056505e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.545151682742741939e-19 3.260111002131230625e-06 3.710000000000000000e+02
3.200000000000000000e+01 8.000000000000000000e+05 3.336009507598262047e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.539019828144658688e-19 3.275881344745985233e-06 3.710000000000000000e+02
3.200000000000000000e+01 8.100000000000000000e+05 3.325155583439487117e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.532822434767649376e-19 3.291934052577462646e-06 3.710000000000000000e+02
3.200000000000000000e+01 8.200000000000000000e+05 3.314195024299738890e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.526558068066897336e-19 3.308277954903827795e-06 3.710000000000000000e+02
3.200000000000000000e+01 8.300000000000000000e+05 3.303125360298816560e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.520225246611900890e-19 3.324922277971033434e-06 3.710000000000000000e+02
3.200000000000000000e+01 8.400000000000000000e+05 3.291944030621446871e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.513822440089398589e-19 3.341876668413755472e-06 3.710000000000000000e+02
3.200000000000000000e+01 8.500000000000000000e+05 3.280648378896229644e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.507348067198332597e-19 3.359151218395547688e-06 3.710000000000000000e+02
3.200000000000000000e+01 8.600000000000000000e+05 3.269235648273378558e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.500800493440757934e-19 3.376756492619824562e-06 3.710000000000000000e+02
3.200000000000000000e+01 8.700000000000000000e+05 3.257702976177189669e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.494178028799981780e-19 3.394703557378965892e-06 3.710000000000000000e+02
3.200000000000000000e+01 8.800000000000000000e+05 3.246047388706865178e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.487478925292791257e-19 3.413004011826406445e-06 3.710000000000000000e+02
3.200000000000000000e+01 8.900000000000000000e+05 3.234265794656801773e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.480701374403687185e-19 3.431670021676170831e-06 3.710000000000000000e+02
3.200000000000000000e+01 9.000000000000000000e+05 3.222354979124595786e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.473843504377766140e-19 3.450714355556447636e-06 3.710000000000000000e+02
3.200000000000000000e+01 9.100000000000000000e+05 3.210311596671898826e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.466903377378837484e-19 3.470150424268545004e-06 3.710000000000000000e+02
3.200000000000000000e+01 9.200000000000000000e+05 3.198132163999716582e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.459878986493759711e-19 3.489992323230555845e-06 3.710000000000000000e+02
3.200000000000000000e+01 9.300000000000000000e+05 3.185813052095844355e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.452768252587962104e-19 3.510254878416515842e-06 3.710000000000000000e+02
3.200000000000000000e+01 9.400000000000000000e+05 3.173350477807716175e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.445569020991687750e-19 3.530953696137503844e-06 3.710000000000000000e+02
3.200000000000000000e+01 9.500000000000000000e+05 3.160740494789038735e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.438279058016068122e-19 3.552105217051414075e-06 3.710000000000000000e+02
3.200000000000000000e+01 9.600000000000000000e+05 3.147978983763040262e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.430896047290920103e-19 3.573726774833848572e-06 3.710000000000000000e+02
3.200000000000000000e+01 9.700000000000000000e+05 3.135061642038956009e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.423417585912070467e-19 3.595836659994551829e-06 3.710000000000000000e+02
3.200000000000000000e+01 9.800000000000000000e+05 3.121983972211353375e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.415841180396998330e-19 3.618454189382927827e-06 3.710000000000000000e+02
3.200000000000000000e+01 9.900000000000000000e+05 3.108741269963996956e+01 1.228412326097821250e+01 0.000000000000000000e+00 8.408164242429206935e-19 3.641599781993729257e-06 3.710000000000000000e+02
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.346935450506647136e+01 0.000000000000000000e+00 3.010403453621115794e-17 6.312030445410888018e-04 2.000000000000000000e+00
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.035065749142160030e+01 9.999999899999999498e-01 2.313374022868529844e-17 6.312030346984348747e-04 1.000000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.029119338843445775e+01 0.000000000000000000e+00 4.535085899769514365e-17 6.312030660709129493e-04 1.100000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.723373073581976200e+01 0.000000000000000000e+00 3.851742338054904059e-17 6.312030564215157825e-04 2.100000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.116870257645302722e+01 0.000000000000000000e+00 2.496207268348858066e-17 6.312030372801972610e-04 2.500000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.008095958248831359e+01 0.000000000000000000e+00 2.253096484676684591e-17 6.312030338472641782e-04 2.900000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.486345531474872317e+01 0.000000000000000000e+00 3.321985277851052501e-17 6.312030489408914811e-04 3.300000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.554926880525828103e+01 0.000000000000000000e+00 3.475264738044977705e-17 6.312030511053290556e-04 3.500000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.194191931445322297e+01 0.000000000000000000e+00 2.669021369694440231e-17 6.312030397204806964e-04 3.700000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.022803015233671786e+01 0.000000000000000000e+00 2.285966787317455377e-17 6.312030343114211029e-04 4.900000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 3.703701067724748697e+01 0.000000000000000000e+00 8.277779857419003417e-17 6.312031189209560845e-04 5.400000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.006227245395987246e+01 0.000000000000000000e+00 2.248919907604904261e-17 6.312030337882872663e-04 6.300000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.413823476633890408e+01 0.000000000000000000e+00 3.159898332451896776e-17 6.312030466520848586e-04 6.500000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.085897215665225346e+01 0.000000000000000000e+00 2.426982455457469286e-17 6.312030363026834012e-04 7.600000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.268917683310179179e+01 0.000000000000000000e+00 2.836033580763675143e-17 6.312030420788365031e-04 8.200000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.605129583252377401e+01 9.999999899999999498e-01 3.587467885161588475e-17 6.312030526897336466e-04 9.100000000000000000e+01
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.264940625354641845e+01 9.999999899999999498e-01 2.827144847933269540e-17 6.312030419533199354e-04 1.110000000000000000e+02
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.001614194149292203e+01 0.000000000000000000e+00 2.238609728576887633e-17 6.312030336426988639e-04 1.140000000000000000e+02
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.309092467618066635e+01 9.999999899999999498e-01 2.925824307632112109e-17 6.312030433467586852e-04 1.150000000000000000e+02
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 1.249773929219725233e+01 0.000000000000000000e+00 2.793247250436331620e-17 6.312030414746568193e-04 1.160000000000000000e+02
3.300000000000000000e+01 0.000000000000000000e+00 1.000000000000000000e+00 2.198739221595247528e+01 0.000000000000000000e+00 4.914186707733972089e-17 6.312030714241412266e-04 1.170000000000000000e+02
